32 16 2 2040370717 3538495799 3944494423 2901804777 4197492992 1054778522 2083553855 1783231256 658564815 882305376 22318886 1362104667 3083890568 2699005714 1574154299 2659146127 2436014609 989071382 3022727406 4048182284 3793925638 2000763603 2797210795 4139795935 2632692575 3614718299 2086107773 1761416956 3076041217 707426886 135665164 3494033589	-31.705323	-32.773780	-2.726143	-1.068457	-2.419575
32 16 2 1801548519 528313166 3473415824 253527020 234983385 3998673218 3009943244 603182095 421220769 4210013493 3751785080 2917010786 999069059 1061308842 2667478682 1722586368 34161411 3483187238 1785283376 1884784580 943417074 635851740 3519397235 3442275301 1522353481 2966308698 134974335 3796575696 1700288516 3093493197 3757602662 2049415612	-23.997027	-26.610068	-2.726143	-2.613042	-2.419575
32 16 2 1611688037 2446941478 2510131022 1719330568 3853263894 83618552 2388159643 3798121547 557941722 2074454582 1365701003 1690027795 1477430661 1817188315 2584640701 3439946491 3842882684 1839290552 1955047373 4074075810 1167366326 2059822430 1650400967 4188605806 3614716867 1567613479 3450943532 2829714236 720358212 2870426943 3027474365 2733828316	-23.996335	-26.465645	-2.726143	-2.469310	-2.419575
32 16 2 408257358 1139340773 555030297 1606358950 2503551714 2147714210 2952918392 807623612 3907243367 1440609727 2071255738 1403664193 1640012654 2740625909 2541456666 3690696351 2716815407 4191269354 2998271047 3044006242 3970559222 3305797270 3613455679 2309580449 4010229369 1006092397 3736361658 193023638 3744465180 3620838562 615254835 4228953841	-28.376834	-30.706789	-2.726143	-2.329955	-2.419575
32 16 2 4150388539 1618372294 3269856156 1483582359 2846780886 124988668 3824448845 2419126545 2314513370 3448476176 2191759163 1356799883 4130223346 3245880406 3218487122 2294324864 1062903005 3544686641 199882240 937322376 3077189062 1446454822 91410527 3933606308 1927860746 3915264856 3897476007 4293653991 770073237 3762746710 4106518340 2855532261	-25.653598	-28.088450	-2.726143	-2.434852	-2.419575
32 16 2 3621329538 4120482363 3084325540 15141026 1448329973 77644281 2694117756 3196684434 109652666 1345968549 2797581648 1535127127 2122151506 488529360 1836430163 2712622468 896749703 442617404 1216172346 1716741930 2787024678 3615401162 2052704600 2961272742 2822714935 1428615564 1361458323 3078486244 1816887150 3605325773 1101879972 1330292349	-19.974664	-22.441858	-2.726143	-2.467194	-2.419575
32 16 2 2767146654 818427751 1798492355 1958630953 821790703 2701100454 1633624147 2257593474 161172209 882342258 3675896818 1561262705 1609990371 420875793 3557372731 3366404283 1901390190 2444856026 2484216679 1930596100 1256791735 352010570 3953983619 574529605 1988620540 2257258353 1860118648 142026454 3789576496 1383925253 1363381837 3310579006	-28.413521	-30.651467	-2.726143	-2.237946	-2.419575
32 16 2 4141210154 2709000133 759798258 1618338722 2578896397 525724969 3562133116 3932529790 1506084364 1748750049 123219493 1876437062 444725551 1285245644 299012513 1030045185 3326017752 4121487170 2850322566 1825930081 3775457272 487082254 1010086552 3381247765 3413452394 3578518289 481854323 203614776 580186137 2712328523 1569478308 3424672810	-23.998126	-26.668549	-2.726143	-2.670423	-2.419575
32 16 2 97255711 1479015970 3163494792 4258074632 184905448 2500786101 4240660212 2132149807 856518321 3674592455 2776020305 2125522981 2809688068 1919739159 3851877478 1424978752 605908280 2927063129 2423070114 2904839734 2234640668 1157120816 689336592 3992383261 3909597831 4093041354 2732084048 444725997 64626958 2078888980 2547906302 3247260837	-21.828621	-24.386538	-2.726143	-2.557917	-2.419575
32 16 2 1373397975 3932906543 2334065350 2151600771 3585732680 101115525 1092138894 1465194366 3098998428 2067256743 1405863778 1092842871 3221530822 2067839541 2135526779 2620201251 2379661144 4178767271 2928067248 3620449849 962694520 1987874114 1545541617 1938930114 2763897291 1845508454 2085499506 939317353 3938309223 3741989948 3624701632 1739592741	-29.764415	-31.742563	-2.726143	-1.978148	-2.419575
32 16 2 4237729164 4092407982 1099392101 1032184065 2253663172 1131776824 1569267853 1569556002 3461900202 2056346459 4183932098 1096009914 1239280804 3376722822 1705773648 542318009 4287455396 4086311346 3298131974 909591216 772409371 949341631 2498275033 3377048126 4065856141 1333521202 4026719778 2288231668 2481896755 221036371 4263308439 3916697765	-21.953952	-24.517565	-2.726143	-2.563614	-2.419575
32 16 2 2525124192 1496906794 446570168 4105483868 2158467871 256437801 1994123008 425152696 3049862246 4066597353 383374708 1841314450 918119456 3258151481 3136591405 417367432 452126041 2653952462 2307293418 1018539677 3967613222 555868268 2190421358 1836689057 626712383 1725380576 4255058938 593630243 1171259818 3571961804 1833947609 1553134130	-30.340724	-32.134631	-2.726143	-1.793907	-2.419575
32 16 2 2215007128 2001093344 1122177235 366195659 254952437 3184612084 4218543797 766184407 2114265220 3520364088 2195689992 4040135393 1781248351 1549285889 2363159678 2934432410 2402776156 3460793102 1187947661 3324554222 2192346891 909954163 3629012258 2628485569 4141153572 1027094716 3759659866 433742715 2063793607 1151736582 613794921 2814355806	-30.559097	-32.253447	-2.726143	-1.694350	-2.419575
32 16 2 2407689268 709228132 1706084776 3552624774 3839161424 1688251528 3850053319 3253411321 2089705166 2693497576 508041802 1552469854 743054542 121645774 414132177 3190569107 3460037903 4116731003 293720447 3923754055 3582277544 3354439004 910441630 2746018975 405343966 3967826224 2787092446 2032335379 1922617698 2507574492 2794400520 518753690	-29.938029	-31.893913	-2.726143	-1.955884	-2.419575
32 16 2 461277911 1131650945 2495340273 1648809388 3114226161 872916704 1999342148 3789636181 3723829980 19273321 2391160244 3306297594 478367878 3110225305 3202338341 3143664683 2607788915 1725373351 1501163371 1473194690 1539885458 1343336781 3253480630 3019064 2653713275 2905923787 333842519 325110912 1113637436 231733944 3347796877 2668684790	-20.991861	-23.442582	-2.726143	-2.450721	-2.419575
32 16 2 4024783978 1241917012 3139041963 100625433 760696499 3316963561 3320914824 2204984382 1207173679 393854646 4112339650 3609523934 2832225119 765834099 1349490460 78927042 1768669186 139558302 4176369760 401156306 1103861749 3348140994 3490163836 1344219811 3827897184 1354949593 2405067759 2665249353 2859826783 3694177048 3046896047 3979383840	-22.950053	-25.397608	-2.726143	-2.447554	-2.419575
32 16 2 1158100659 4084091351 3355329423 2473327304 1852651033 2820540022 4010231192 858337397 506181211 2263882467 3462345175 1796828095 2276066698 1879885308 3083592978 1498655966 2601738836 2731221787 540543003 2633026067 2596894498 1519586430 3509714053 1192241386 2806405602 548978550 3608595643 788658179 805426168 1536196406 1119837988 2923972177	-25.985281	-28.536051	-2.726143	-2.550770	-2.419575
32 16 2 416856965 1735499381 1521881935 4213765010 2200820528 248555453 3675392617 4000316646 1102551159 649982573 3198299740 1203052776 953859873 1278333166 2743343163 3452821465 1716112317 3893260962 3237850758 3400947855 3136979930 1195871443 2884175090 3136708317 3742530252 1208748907 4125548230 2299184325 1465638478 2094571594 2443830820 2585452837	-29.526922	-31.604074	-2.726143	-2.077152	-2.419575
32 16 2 2466838364 1874449557 1374188791 522145178 2479187742 754348396 2811445962 1858740025 1034736744 3951550007 1135186475 2777819122 3250009953 3991547165 214224944 3740332304 1201014205 2519501830 672900611 678529486 3654323739 2650972211 1160992583 2599551052 1456287904 4179287364 2152673269 4162720317 2407719853 656203471 3067491735 4185747648	-20.994154	-23.565785	-2.726143	-2.571631	-2.419575
32 16 2 159005036 4025149731 1214028784 3846892404 2934305540 1610229678 3214836855 2051442329 451502157 1566173243 2775911115 1947099906 1960904461 2895956503 1550228880 3876888548 2433205968 3378677464 2763282093 3215558644 3523505537 2611523981 4091144094 2247379419 121722375 2584062848 1760628437 515780169 3571890201 2131189497 2557736985 45170828	-30.307708	-32.139801	-2.726143	-1.832093	-2.419575
32 16 2 3777752249 2024734172 1615882307 2923430531 1840583897 3806547703 1450455381 873476883 905333335 123150769 1006613981 1979228145 3399500877 3796687430 3005922212 3944898946 348691492 3773992614 3343752023 3272412206 3775002753 326814026 603487351 2012867844 2814624862 693025875 1826547977 290638969 2221591038 2977182367 3853076205 2443970607	-34.581128	-33.316630	-2.726143	1.264498	-2.419575
