32 8 8 1070943730 1781094358 2612540016 4232637829 1687001570 1510581460 2787244266 1793773920 1314020530 3167324121 1179205449 1087156843 2063686332 1457718236 3642704080 3554989399 3459155500 2032134397 507348360 6257310 4117042417 1043248365 3173838664 1384084648 4142519856 1078654303 3672930319 3771357908 1851648587 3203351458 1328973340 310279268 2446485265 3034769295 3784295184 1628555523 2076863928 618914516 4073368001 1239838814 1315776510 1024260807 1015330075 3393039212 779298385 632367889 2245247305 1073686668 3613443244 1642778683 3501189763 1329776766 1273398155 3311676926 815273858 1086649943 1174204634 3005087186 435189920 747446313 3960900443 3400164338 800477867 1256053240	1.956085	-8.081553	-10.904574	-10.037637	-9.678298
32 8 8 1573444949 2812150843 29696986 688959742 975249772 2124626671 1480564699 3136781771 2063902246 4241385098 3884587095 468503492 1242539461 3565785117 1253408417 1456037190 4090104156 2604425893 1442871022 1152950517 2437665005 1461677808 3283194426 189772064 2036988009 3051793664 2892708926 3563358048 1741767715 2258517024 1711995498 3750192351 481622623 466876451 420207289 3145789621 935159448 962885370 3037470039 1336609346 2586813376 3830624712 1351053329 1045663988 2446296786 1103630970 437363501 2385103263 525003282 718164860 1468208397 475014654 2803552671 3972906603 828624084 2031859792 119996015 133002217 2827392804 1748414850 896894590 1946413487 3610123175 3825517747	1.956872	-8.078607	-10.904574	-10.035478	-9.678298
32 8 8 226594487 1282258967 163180058 2727843344 1694012165 1352366807 211143996 3633656570 1962170548 2753663785 3946867915 393491930 937759275 4240993835 259220675 3142606793 1505158736 2186008210 3457549780 2722512175 521527939 992411008 1469037384 312833169 946537318 1031308629 1150701242 2657572608 412734693 734225830 651381075 1054335476 1923908617 6998825 783145378 2263265647 2229020064 4148932997 3195368339 1341935138 1572867228 656080864 1833102281 952573317 1399285716 4089439834 3412247707 2010243106 711103210 4146343458 1753006020 1926563109 1206519082 4283894805 3119838905 616570379 1737200795 2242839611 1452604522 3751530234 1440098483 3013234150 2445639877 1152385623	2.178854	-7.821991	-10.904574	-10.000845	-9.678298
32 8 8 3798946076 572307354 3212771450 3700176262 1776176851 3073649298 298971495 221745986 2627474473 3705971429 4048421878 811314885 2252690529 3263719281 1137816063 1685369014 4018405751 3267128382 1224381518 146043593 3471109515 1158920661 204929002 644910641 1426728927 2634863240 1032511853 547834023 3309489279 3763041039 2251901183 1108167398 182472060 867275134 2421500699 4177570667 237698064 3822911230 3457802933 1339468379 2469292899 367446496 1372501530 3622271607 2585186946 797301976 3824928401 1205229064 566603640 3207390186 936120621 74462840 2062538181 926735826 290653361 279035128 345550587 3441384747 3960355782 3612250201 1248714293 1247303049 92064133 564407003	2.181422	-7.815029	-10.904574	-9.996450	-9.678298
32 8 8 3319776631 1981069071 798229031 2286182811 2720510324 4036404846 267352386 2951196805 3726592179 851210046 1098736747 2697835560 491966517 787477198 1848490251 320372100 2368696117 2473702386 3001883243 464857223 402670918 1452068347 208362506 1330364857 394055948 531311999 2821799042 3317425251 2013868076 2022818877 2139539853 1060250751 1477194980 3265037623 885142762 3113245824 3411788205 221341284 4106909889 166283415 2460270706 2248951119 1482022327 1847372164 1109275876 3757910392 1694117603 3716911706 1587208557 2605949073 4140042616 173271599 3495023010 2800614793 2238410366 988018494 1714579047 2687783230 4025832793 224400778 4056382674 2180718331 970330692 1897548658	2.064545	-7.967123	-10.904574	-10.031668	-9.678298
32 8 8 4146592595 2191931535 3621680493 2566506504 3341102176 3585475964 1424120559 1150992179 3969436957 90852063 3554893738 261089359 910111256 1891842399 915007248 620271642 1361996528 578679670 4206132053 556780249 2018160652 4105398326 1430962908 2868095011 3423196892 3217416693 1383766669 2352939004 3645350115 3374998933 1660796752 2213928527 2594113809 1845522443 2795726377 1525043279 3894133909 2621153626 3805560660 4166898446 4043836909 752528953 2185603857 174575179 2206182870 3335343469 1325241569 1072650909 3887214446 1020079887 2085079486 326725192 1638205189 1687241016 3215071291 1558412218 725280032 4013982220 2919324864 3105577108 2433006768 2168778700 2440979615 2676144395	2.031723	-7.993784	-10.904574	-10.025507	-9.678298
32 8 8 1277008965 3273513040 1784879496 960976902 3965869310 3428320715 2176499342 2654435540 666261716 1699280221 1674910893 711512059 3374135502 2196531467 2855340647 1718369649 4001612068 3611477337 736898533 149344039 3797893208 3607994734 647029687 121868330 1913809728 1040819902 2024927946 2540913462 4026976202 1756076540 4017476664 1156789687 707603265 1020769835 1170306217 3862694177 1982012089 773727313 2061909624 7732735 3713787660 2395653338 3780601820 2702669209 220151797 3269264496 3000608313 1368451606 522433630 2651406731 1347483166 3087526709 1976195858 2749043839 3763259389 3364544592 2354716350 2192504368 2050456790 220565049 3242219241 1584080265 3378290867 2184668579	1.970278	-8.061455	-10.904574	-10.031733	-9.678298
32 8 8 3947527243 3434843356 2974190042 2920549024 2058108175 3927812748 318794568 2639120029 439229028 1118808782 2402365917 2248038637 3281546598 1724381834 2723583819 3792269767 905958307 889991012 2978196481 3761182735 3523092363 4267506596 1707903731 560600891 2575204698 2046347988 3716826192 3494662480 2637008565 1426408513 1857724408 1230687410 354063063 1484591898 2540257378 1028811097 1817019370 3100275393 863311202 1050190782 2506370783 601500582 1373400951 2979252851 246629772 407214378 837278083 3150898637 931786564 1095619824 3777537000 53019973 3376114220 400456223 1536357575 3775316727 3350368426 870864605 4094491941 1563769305 2193190745 1572202027 319040877 3750645206	1.973301	-8.066204	-10.904574	-10.039504	-9.678298
32 8 8 2640075043 3631192101 4083998075 22390952 2824151762 92555750 2584639661 2494783518 1239457173 2744504008 3808151718 1252348786 763982827 1365033789 2622036171 1910840377 3877264897 2833577552 1923847781 890588383 4073062437 2831404110 4225203174 3668035257 537259312 338437794 2437586417 555140369 764434202 1322413033 2756980846 3961343768 4144348293 588021395 372998978 955345837 1548136484 2670106705 3705406359 466125264 1851919157 183885218 570456354 2137430622 1643682700 2322578772 1873696225 2468485928 4179756568 763610565 2650980982 1085029728 2561795500 2906693005 1839686913 2861762230 1111256734 3026789556 3896519056 387602496 1828260860 695810573 2161430999 3724138616	2.224534	-7.772520	-10.904574	-9.997055	-9.678298
32 8 8 268156215 244072184 99529766 2190869257 1330593444 204679527 2185415964 2617850972 703839320 431750197 815275269 3262919448 4128397800 486929867 4231074774 109892301 3522702737 2479763936 2246330080 2750348329 2022608324 676163823 1565695357 414956123 3179544087 1467979001 4088799133 916966923 1809970837 843191664 2191006827 3682148824 1335902901 1076554460 3712500914 4089357173 1170060806 937483640 3196654061 1545864343 3680179099 2080061451 1642238767 2275036436 3133105563 955969125 3067273464 2545332135 2977448713 3456625132 1955233802 3351583573 4163568168 2156181262 4223809482 3870109559 3375065682 1171945672 3449172730 3532127323 4083602078 2680386973 2227199629 2832777966	2.058369	-7.946664	-10.904574	-10.005033	-9.678298
