32 8 4 484193903 293556089 2609572236 59404187 3329430894 2841400394 1539586602 1970445529 3659821313 3794663035 3377955608 3698906623 11375950 3625513678 707755209 2095984854 1705566452 3079123105 1006109887 2078773183 217666011 233623119 3101724424 4077535585 4133552875 1714610221 248191666 4063537597 1842820405 2384142281 533665195 3120625025	-3.697215	-8.725530	-5.452287	-5.028315	-4.839149
32 8 4 787600543 1824401734 1964300595 1083161995 1997776344 4111602048 3978450178 4281856083 787411919 2966051011 3300675642 2579368685 3440222343 2397055193 3514195362 2142859468 532203816 2454979991 3018928587 2312728483 1714371095 329713339 1128586104 4078491370 4102278801 609728903 3457622988 3080215602 3593859725 643216987 893159944 2474772871	-3.735258	-8.744900	-5.452287	-5.009642	-4.839149
32 8 4 2537216204 255394339 671550947 3807081572 4141901989 1803510143 4199914121 76417571 763062979 3837119680 1632359409 992472219 768328925 1101647715 1332365980 3081048931 1331492270 3880279006 3250753554 2084996138 3979289316 423325185 2504841298 3513463025 255752441 2197427276 1970535407 41278565 602866469 3362391982 3460429230 2764992400	-4.365257	-9.416327	-5.452287	-5.051070	-4.839149
32 8 4 1529900136 642442255 8238825 3009018205 3138758890 3941065568 3825096717 3472460588 2427861927 535796796 157219481 3000749076 3004827910 2949614705 3978075109 2206641552 302748251 412146666 2616149392 1632235766 1162900358 623807505 557088128 1126275355 2144017207 1795337712 511576050 2423694075 2835160482 2472120241 2798046924 214506809	-3.943141	-8.982737	-5.452287	-5.039596	-4.839149
32 8 4 651274292 1347915644 2908443584 2527650887 3831404216 1451170987 3769347212 1321910709 480034991 3549495580 616081883 2977785113 3242075755 2579763830 419372966 2573078289 791413286 1890657737 811873237 2174585327 2601197444 1566422006 1752821404 3347593366 523152877 308025556 2701866398 1811592411 991887115 3994008931 3252416721 960457025	-4.139326	-9.142871	-5.452287	-5.003545	-4.839149
32 8 4 4248889647 3038928666 3656601852 642512991 4124707190 2842462075 3480078221 4092537012 3501768264 1820427588 475649826 946001640 2399851293 2124687450 1062325380 3850717925 2644813287 4269406545 2780429849 4071688884 3864153037 1604705439 3806892037 772190633 279474985 1013877437 4054335310 3021797771 958760281 861448754 848100470 1065027908	-4.218546	-9.264489	-5.452287	-5.045943	-4.839149
32 8 4 2843751131 2389245852 2541829371 2176887956 1220948714 1248733560 1278387508 266473238 3662986290 965825739 186492834 1485224297 3429514660 708414792 1658697375 1226155244 3017343958 106827423 3935982820 971532939 1688668420 3512616828 3550015575 2912825238 2014739149 3592867145 1908746944 964897493 2904163736 2576710604 1566813010 1484791606	-3.266024	-8.289341	-5.452287	-5.023317	-4.839149
32 8 4 3769607680 1166189174 1965266218 3978864362 2188736465 2359216768 4075942141 624293886 2979728573 1530218306 3098640237 3431814906 1246416786 3933992041 2136401337 2429145759 957249513 3569533634 2641081798 2368483181 2905447306 151127508 3423137319 2725068250 1240737381 3701281019 34730712 428649144 2948728607 3394866954 2693616712 2623451943	-3.919946	-8.964482	-5.452287	-5.044535	-4.839149
32 8 4 389171201 3547772982 1297961109 3710213342 3090861675 3566124692 572921352 306935860 1292310471 1160139644 3977354919 1356540206 1270069556 3189171899 1196616656 2575897753 3141544181 1415122123 1419849734 3931250665 2246001023 183189202 2080817622 1657611097 1720318616 2456583418 2659087977 2990871882 3781703534 3254203653 1353047878 3906440645	-3.877562	-8.893902	-5.452287	-5.016340	-4.839149
32 8 4 142717681 1860908256 48190897 1119036133 201983745 2905361780 3527628751 1227955613 2908221280 3429616531 138557432 2233094018 296958914 1285866396 3341161161 2578249401 3619993507 2205979017 1942486474 4015585939 3055260665 1069354579 3451558174 1651782696 3384405447 2626743198 1987213101 4266768809 3486682367 2866750397 1735000324 2434224818	-2.580107	-7.554213	-5.452287	-4.974106	-4.839149
32 8 4 1099184093 3602616145 1495525109 3569891983 1467488092 1420306597 3324801057 1507031486 1441645115 45022275 2178504335 1673188638 2207120356 263964706 3947454529 3066111539 946050525 4129659038 2359878536 173326654 3535626919 2385187300 1225374445 927391219 1748182497 3329798316 873491162 631696690 1020357713 983329772 778747335 355945529	-4.051993	-9.129569	-5.452287	-5.077576	-4.839149
32 8 4 3696374191 185922257 3808856777 2492719940 449916848 853173961 1209624308 3740589340 836097644 1412016510 1762322065 211464347 2271976238 440708389 1773646267 1609333163 1771364557 3501237806 347884623 1747837852 2039425580 1089704114 313446906 1288630031 2990473584 1612030804 4112057354 3164521125 3166509652 2821413128 2931247874 2603264864	-4.123638	-9.187825	-5.452287	-5.064187	-4.839149
32 8 4 3645878049 2845278037 1507720107 959189581 2087049857 950638759 618436233 749141047 4002832236 3813121205 976343050 2188199272 389896683 2037385702 2086808478 3259525010 3687071237 1480461354 21162782 285260766 3852371997 1074017900 3264373481 1914533543 1826413890 656817514 1664946545 2506756554 1896025680 100901298 1553733003 376234810	-4.314350	-9.352993	-5.452287	-5.038643	-4.839149
32 8 4 404671283 1084185626 1699531732 2356152469 1229793994 2738056629 382503716 1724801336 1724979823 1331003560 774731949 2892629585 1135466683 729000894 487197096 1523060266 1190820939 2260346433 3518417028 1153167409 2522965177 962193858 2974825617 1059037284 3094120603 2135211581 243544135 2792593872 3804154086 1163220363 718418152 604636564	-3.651759	-8.703523	-5.452287	-5.051763	-4.839149
32 8 4 162675675 3665273938 130530285 495803455 1390383353 1505597958 2332759841 2913672972 3884070243 609426533 1556314406 2221043218 3097751239 1230744913 2285749568 960123001 1852278500 2716408851 2313211309 732513394 3504406251 985986388 2849000163 2880685689 3476484511 168394239 904033659 606192960 611771673 1967216337 1791446845 3558863788	-3.713610	-8.763816	-5.452287	-5.050206	-4.839149
32 8 4 759511611 2360293921 2371614159 400504493 621170139 3318373726 1422411500 3059002968 1787165747 2525247510 402873187 3001865922 3825887895 3590098186 1192843422 1806933342 2846458620 3704996963 2055645397 1541194505 487434927 860929655 1754483075 2730445866 1276354608 331049751 3415113087 1612288579 1277606997 325263396 2318559330 2497888488	-2.836692	-7.829628	-5.452287	-4.992936	-4.839149
32 8 4 307166946 170668005 869469511 3505989878 483036034 2079435709 2927417678 364080458 2457023026 4261838831 2920775888 676983870 3215868844 1696064862 778442976 821502417 3812998618 303546504 4140574904 3059892481 1419869212 233601215 1994698578 1000772508 4239383726 29497757 3335280571 2063437603 1526823589 3029118917 3160544654 1709094750	-3.293893	-8.360009	-5.452287	-5.066115	-4.839149
32 8 4 905977398 1382768804 2392416615 1914316923 2511628727 1878171874 3337294044 781317455 1497726111 1316119995 1076064683 4139558809 2448096070 1386664017 1378995306 3237815898 246387889 2604789583 1511845674 3974001506 2727952051 2795874822 966195708 1613587126 388855237 2745250602 962372642 1949784356 3122934557 2345734916 3556600245 3135243116	-4.079226	-9.100732	-5.452287	-5.021506	-4.839149
32 8 4 4065564882 795642062 4071398822 1155626148 1743136010 971263671 2532214842 4137193606 2289988096 215524327 89658995 777842242 1788462728 242119576 1167801279 1985094725 2115638222 936601693 4273542151 3648824323 1804981025 3732602243 1343015746 3083383092 1604448607 24358870 3697344189 1835042767 595143872 270008101 3629142949 2221365656	-1.810204	-6.813603	-5.452287	-5.003399	-4.839149
32 8 4 3230400148 2612229154 3617010568 1421710299 2985372299 2643745050 3756305629 2427856818 2570580960 2876878792 2392889371 958768728 2304008289 1103892344 3515547065 3586715827 286588908 4089701128 889393596 2080487693 4244695650 734454546 3048162878 1379087227 991753170 3565211275 4071025392 4247560069 2058726691 3891436515 1320577419 2911903803	-4.144306	-9.141851	-5.452287	-4.997545	-4.839149
32 8 4 167111078 619047868 787063153 986490620 609644210 3213833397 2761466359 3149144132 52929641 606292767 2096652589 1152947669 142819002 2245597749 38281241 3475024256 1696812055 989167596 118859657 1263235936 763898863 157944927 417817961 94970225 3407291936 3566511459 758288942 3647798640 2109281851 331374121 510303630 639741730	-1.166541	-6.215052	-5.452287	-5.048511	-4.839149
32 8 4 1268831102 2128745462 1506928968 1016010515 2556436862 2440541141 3333276584 2248282198 2185908274 470769613 719169138 4255682665 2855584978 3552296402 4000324581 4032501681 1944484424 1566170657 3929481756 4094881719 342569450 2490943628 838062637 1098381897 1754219120 682608557 3856412747 688416263 2600457734 4219747265 545356717 99918341	-3.896223	-8.920496	-5.452287	-5.024273	-4.839149
32 8 4 3010167316 642892256 3881110378 2527986847 2532424017 3510643008 2216512897 1624373756 1078680263 3426372096 318210117 739428528 1577876974 1086944903 1340348248 2226743017 3125716328 108179007 3185104776 3435504697 3492839414 479575464 224525094 581749250 2489584537 3277913041 2803537298 1504776945 2944726873 1523053749 3378807524 3735504857	-3.303621	-8.397324	-5.452287	-5.093703	-4.839149
